Values,Values_03_25_08,Values_03_35_10,Values_03_47_48,Values_04_00_43,Values_04_12_48,Values_04_25_44
-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
0.0024848874885896,0.0057578477918957,0.0020219256840527,0.0003807241658988,0.0005862484353971,0.0017706017151036,0.00317039370126295
0.0068166910393958,0.0134093257352407,0.0059588492759101,0.0026847135855898,0.0030880571998464,0.0054409182565046,0.008220576218609185
0.0134233117024992,0.0233892135063294,0.0122411281757999,0.0073405413311506,0.0079341633135716,0.0114408045659639,0.01558167591029466
0.0225596603185066,0.0359611227909373,0.0211270683911576,0.0146043512176835,0.0153808664927225,0.0200278485928836,0.025512735525114346
0.0345385572369162,0.0514478457741656,0.0329337302029345,0.0247908214539398,0.0257429419926519,0.0315181314266422,0.038331298790177555
0.0497093171212688,0.0702102014105731,0.0480156508616326,0.0382518135512666,0.039372259034614,0.0462648358276279,0.05439200642189574
0.0684329585455457,0.0926224423918683,0.0667401856556621,0.0553516565329637,0.0566330241845059,0.0646334557986387,0.07406176561008247
0.091055230147192,0.1190453966689981,0.089460645685519,0.0764402452242329,0.0778748268011585,0.0869747812365982,0.09769266350950735
0.1178787592616147,0.1497986346781732,0.1164885245644332,0.1018252443099809,0.1034047768279775,0.1135969459858322,0.12559391068829887
0.1491356844787203,0.1851330127191228,0.148066162063238,0.13174474341548,0.1334600786686483,0.1447378818317079,0.15800415571713042
0.1849621278018669,0.2252049412332693,0.1843411875438288,0.1663417032481457,0.1681823804633246,0.1805395179532222,0.19506551047732257
0.2253757951681693,0.2700536640995413,0.2253440200663593,0.2056414655095914,0.207595171730651,0.2210250004332218,0.23680056233368238
0.2702578687606819,0.3195827139410465,0.2709695784117853,0.2495334756661321,0.2515853790597854,0.2660800849934951,0.28309353068334775
0.3193401762001225,0.3735465344837195,0.3209641785905142,0.2977581926353433,0.2998901374201281,0.3154396868102055,0.333676557715339
0.3721983980514958,0.4315430419341653,0.3749183764432022,0.3498999411128542,0.3520894982531901,0.3686803575425387,0.38812191391713086
0.4282518158476974,0.4930126427209942,0.4322662590419604,0.4053862106881359,0.4076055867417201,0.4252192143361878,0.4458406566608068
0.4867698193262768,0.5572439465640985,0.4922914120667145,0.4634936327911236,0.4657084515323471,0.4843195805839451,0.5060880198529849
0.5468850961941571,0.6233861238638841,0.5541395033649907,0.5233605831245163,0.525528569861001,0.5451033212007399,0.5679755395855529
0.6076131334199386,0.6904675676720635,0.6168371380639085,0.5840060760703815,0.5860756928168723,0.6065695797798633,0.6304896490921683
0.6678773787238756,0.7574202455826642,0.679316369782931,0.6443543497439294,0.646263449545066,0.667619360834266,0.6925162140038914
0.7265391569217466,0.8231088773919264,0.7404440064254559,0.7032642951186928,0.7049388833051015,0.7270851534111686,0.7528702318495555
0.7824312192812308,0.8863638606883281,0.7990546376058897,0.7595626703805343,0.7609158772290529,0.7837645737846533,0.81032969780412
0.8343936346475311,0.9460166972319076,0.8539861415427075,0.8120798679380886,0.8130112475668361,0.8364568176881441,0.8636724441996457
0.8813106163278224,1.0009365547075026,0.904116308597638,0.8596868736205022,0.8600821450123161,0.8840005651838688,0.9117146029526806
0.9221468237587174,1.0500665358212256,0.9483991512466474,0.9013319797534104,0.9010633146688568,0.925311877541254,0.9533492217838396
0.9559816853862744,1.0924582222603274,0.9858994595573491,0.9360757913735124,0.9350027293287896,0.959420574650147,0.9875834971729348
0.982040358819976,1.1273031153012214,1.015824208630456,0.9631231001648564,0.9610941327336754,0.9855035886027208,1.0135730769123494
0.99972007332902,1.1539597063612776,1.037549530866959,0.9818502971968684,0.9787051147944468,1.0029138615216842,1.0306519416273308
1.0086107826909043,1.1719750760741303,1.0506421290288792,0.9918271530258432,0.9873994920325592,1.0112034989707666,1.038356506926252
1.009924052160469,1.182514900591917,1.0562889888509603,0.9942467766333032,0.9883677486857472,1.0115548703369583,1.0378575630030804
1.0103591862674983,1.1922376180113343,1.061168266372459,0.9957946937893783,0.9882954861975244,1.0106490170712643,1.0358286574475966
1.010789409275725,1.202007616074884,1.066151486880691,0.9973432829640472,0.9880535699047308,1.0093529998774209,1.033129944020876
1.0112145278952451,1.2118205573889238,1.0712410470334346,0.998895880640712,0.9876443822899528,1.0076662110306154,1.0297547497042048
1.011634343503481,1.2216726575306351,1.0764413405978113,1.0004590001770273,0.9870744909913814,1.0055932026408234,1.0257026336671589
1.012048651939296,1.23156070700745,1.081758821630645,1.0020424313924163,0.9863547766848136,1.0031438452153896,1.0209795947359264
1.012457243294251,1.2414820887759137,1.087202056279548,1.003659325620745,0.985500543979544,1.0003334668148194,1.0155982569911268
1.0128599017030189,1.2514347908761116,1.0927817619409232,1.0053262646605206,0.9845316137275232,0.9971829711888712,1.0095780316794065
1.0132564051351176,1.2614174137406875,1.0985108324637909,1.0070633119320576,0.983472394836494,0.9937189328561472,1.0029452532121337
1.0136465251901046,1.271429171742384,1.1044043480747874,1.0088940441994358,0.9823519338910044,0.989973667430825,0.995733287404142
1.0140300268984916,1.2814698885527775,1.1104795686467663,1.0108455620512362,0.9812039405805182,0.9859852751178272,0.9879826097380996
1.0144066685306188,1.2915399859027883,1.1167559089332586,1.0129484773411552,0.9800667870294304,0.981797655468652,0.9797408516346785
1.014776201415803,1.3016404653552869,1.1232548943756886,1.0152368757191703,0.9789834789786912,0.9774604913039248,0.971062812549272
1.015138369774046,1.3117728827299644,1.1300000961015173,1.0177482523543888,0.9780015967541874,0.9730291997236984,0.9620104357486754
1.0154929105626451,1.321939314857393,1.1370170437410774,1.0205234189078307,0.977173203834675,0.9685648479728608,0.9526527454803645
1.015839553339991,1.3321423183825964,1.1443331147413978,1.023606379808464,0.9765547208613956,0.964134031977101,0.9430657433261816
1.0161780201488808,1.3423848803929208,1.1519773989038131,1.027044175875614,0.9762067628169716,0.9598087151896084,0.9333322613519358
1.0165080254215924,1.3526703607075212,1.1599805369602767,1.030886693348974,0.9761939371014188,0.9556660254008348,0.923541769690494
1.0168292759089912,1.363002425738857,1.1683745321080277,1.0351864364223229,0.9765846001984366,0.9517880070666264,0.9137901360923922
1.0171414706358397,1.3733849739195327,1.1771925335681577,1.039998261465706,0.9774505706364472,0.9482613266796568,0.9041793349373909
1.0174443008844765,1.3838220527822034,1.1864685914010302,1.0453790711819353,0.9788667959506424,0.9451769286476458,0.8948171031077181
1.0177374502089267,1.394317767883933,1.196237382029394,1.0513874671219818,0.9809109714076096,0.9426296391203652,0.8858165400665304
1.018020594481472,1.4048761838822634,1.2065339041672003,1.0580833591379226,0.9836631083403712,0.9407177152010994,0.8772956494117465
1.0182934019735816,1.4155012181939046,1.2173931451586115,1.0655275306053298,0.987205050065426,0.93954233699906,0.8693768191280328
1.0185555334730705,1.4261965278019662,1.228849718069417,1.0737811585271575,0.9916199335245026,0.939207040007488,0.8621862376734901
1.018806642439184,1.436965389919641,1.2409374702785978,1.0829052880024357,0.996991595038188,0.9398170854189845,0.8558532430357643
1.0190463751972767,1.4478105773654075,1.2536890647623655,1.092960260975013,1.00340391886555,0.9414787661106936,0.850509601867802
1.019274371174554,1.4587342296607204,1.2671355357762877,1.104005099707383,1.010940127674701,0.944298646279149,0.8462887158614422
1.0194902631783018,1.469737721012952,1.2813058211960373,1.116096846037264,1.0196820145194605,0.94838273299808,0.8433247526029186
1.0196936777178227,1.480821526505079,1.2962262744000468,1.1292898582109692,1.0297091165612278,0.9538355784164216,0.8417516983510599
1.0198842353712223,1.491985087959972,1.311920159241403,1.1436350679152298,1.0410978315219512,0.960759311852241,0.8417023304457145
1.0200615511979818,1.5032266810950554,1.3284071323777995,1.1591792011064048,1.053920478800411,0.9692526017839544,0.8433071075009672
1.0202252351981551,1.5145432857096124,1.3457027179812666,1.1759639673193971,1.0682443082792674,0.9794095486437168,0.8466929761309903
1.0203748928188126,1.5259304607663284,1.3638177806406646,1.1940252233737023,1.0841304611698213,0.991318510476326,0.8519820937852558
1.0205101255082347,1.537382226321523,1.3827580030746232,1.2133921187528598,1.1016328887704956,1.0050608649375117,0.8592904683617119
1.0206305313181376,1.5488909543265776,1.402523376074244,1.2340862314188306,1.1207972367806078,1.0207097128182758,0.8687265166741753
1.0207357055540778,1.5604472703623338,1.423107708878446,1.2561207044294012,1.1416597048260364,1.0383285303345926,0.880389545639978
1.020825241473943,1.572039968374063,1.4444981689173468,1.2794993954168423,1.1642458931079662,1.0579697798337626,0.8943681622694177
1.0208987310343007,1.583655940434352,1.4666748605053388,1.3042160527324775,1.1885696505698369,1.079673491363214,0.9107386212394606
1.020955765684117,1.5952801234891203,1.4896104526024816,1.33025353382057,1.2146319416702829,1.1034658307410208,0.9295631220771812
1.0209959372052104,1.6068954649123428,1.5132698661302195,1.3575830830801188,1.24241975168291,1.129357673328682,0.9508880717829995
1.0210188385985393,1.618482908529801,1.537610031502157,1.3861636880399633,1.27190505336308,1.1573432066211202,0.9747423331308785
1.0210240650152662,1.6300214025479172,1.5625797269449897,1.4159415339954031,1.3030438606982195,1.1873985889387968,1.0011354838583808
1.021011214731257,1.6414879305626635,1.5881195078128194,1.4468495782393649,1.3357753981770943,1.2194806958436573,1.0300561174779284
1.0209798901635183,1.6528575665091114,1.614161736379555,1.478807265520767,1.370021416378672,1.2535259902193263,1.0614702223809453
1.0209296989267769,1.6641035540629971,1.640630720504024,1.5117204062551384,1.405685686504071,1.2894495560521575,1.0953196821138047
1.0208602549282473,1.67519741062049,1.6674429680691367,1.5454812381524303,1.442653707506562,1.327144339534105,1.1315209459229085
1.02077117949833,1.6861090555675835,1.6945075621854568,1.5799686901783492,1.4807926594549157,1.3664806438371255,1.1699639245478275
1.0206621025548062,1.6968069621221622,1.7217266598334484,1.6150488650247243,1.5199516354290512,1.4073059253847835,1.2105111713403
1.0205326637978065,1.7072583315919874,1.7489961139184227,1.6505757524404543,1.5599621813232574,1.4494449392144937,1.2529974125311183
1.0203825139326417,1.7174292884590536,1.7762062156885343,1.6863921808408469,1.600639168193934,1.4927002786147106,1.2972294921936658
1.0202113159172983,1.7272850942829785,1.803242551195552,1.7223310085973451,1.6417820150645412,1.536853349171377,1.3429867964125992
1.0200187462312071,1.7367903780274483,1.829986962071197,1.7582165494161737,1.683176271310531,1.581665809257391,1.390022216571558
1.019804496161619,1.745909380066304,1.8563185974804888,1.7938662184367902,1.7245955569442386,1.626881497558854,1.4380637027759395
1.0195682731037377,1.754606206830326,1.8821150408512608,1.829092377403,1.765803846518869,1.6722288533516037,1.4868164446096173
1.0193098018704772,1.7628450928223378,1.9072534920299256,1.86370434885112,1.8065580683689304,1.7174238170770029,1.5359656973238678
1.0190288260075533,1.77059066656484,1.9316119830454388,1.8975105611682044,1.846610976107584,1.762173177812371,1.585180247208871
1.018725109109348,1.7778082169563585,1.9550706038366128,1.930320779104688,1.8857142345143048,1.806178311373349,1.634116480875244
1.0183984361308367,1.784463956502891,1.9775127132470087,1.9619483683990675,1.9236216481364368,1.8491392293023456,1.6824229906798334
1.0180486146906322,1.7905252779603062,1.9988261104236065,1.9922125390994192,1.960092449190623,1.8907588365579,1.7297456144823693
1.0176754763600608,1.7959610010676854,2.0189041425259218,2.0209405103822373,1.9948945527938664,1.930747276256446,1.7757327748666392
1.017278877932983,1.8007416062667263,2.0376467263687057,2.047969540502057,2.027807683219725,1.968826225389626,1.8200409539645068
1.016858702670974,1.8048394525793063,2.0549612642331136,2.0731487691216257,2.058626275591856,2.004732997996124,1.862340118355419
1.0164148615182935,1.8082289771442657,2.0707634374709096,2.096340825632544,2.087162063674166,2.038224313360717,1.902318897257466
1.0159472942810324,1.810886874284633,2.084977865541543,2.117423165952036,2.113246276270907,2.069079597397119,1.93968931886385
1.015455970764671,1.8127922523738853,2.0975386225375265,2.1362891111831206,2.13673138172558,2.097103705488181,1.974190925576624
1.014940891864297,1.813926767183059,2.108389607857841,2.1528485738334604,2.157492341135759,2.1221289837734942,2.0055941189929487
1.0144020906016231,1.8142747308063496,2.11748477220161,2.167028470169741,2.175427354718505,2.144016621242104,2.033702628113517
1.013839633103014,1.813823195670076,2.124788204263409,2.178772829916777,2.1904581105165977,2.16265728425033,2.0583550461469793
1.0132536195126856,1.812562013518412,2.130274087174727,2.188042625964035,2.2025295682743047,2.177971064772633,2.079425437826585
1.0126441848353644,1.8104838696307683,2.1339265366931697,2.194815356303223,2.211609332038306,2.1899068103711627,2.0968230751362333
1.01201149970272,1.80758429285392,2.1357393352780125,2.199084417415334,2.217686681061679,2.198440934052024,2.110491409175497
1.0113557710580632,1.8038616423227605,2.135715577424648,2.200858312395103,2.2207713387958004,2.203575823339305,2.12040642486645
1.0106772427539163,1.7993170719946572,2.133867242006429,2.2001597381248565,2.2208920634791,2.205337978250739,2.126574549622668
1.0099761960572928,1.7939544743335458,2.130214706934278,2.19702459383454,2.2180951409730656,2.203776006799912,2.129030294905608
1.009252950057719,1.7877804046523231,2.1247862203449577,2.1915009489398507,2.2124428519233024,2.198958595083276,2.1278338009805213
1.0085078619733423,1.780803987758148,2.117617340886304,2.1836480015447925,2.204011971805944,2.190972548152603,2.123068431348932
1.007741327350724,1.773036808647933,2.1087503577418856,2.173535051276382,2.1928923459715066,2.179920971012764,2.1148385282890803
1.0069537801543107,1.7644927890744329,2.0982336989382224,2.161240501902326,2.179185563798255,2.1659216286415384,2.1032673984215684
1.0061456927419123,1.7551880518499337,2.086121334467661,2.146850901236184,2.1630037384944143,2.149105493530108,2.0884955525277786
1.005317575722965,1.7451407747783831,2.0724721789363345,2.1304600188466165,2.1444683835317058,2.129615461802581,2.070679181772353
1.004469977696774,1.734371036110105,2.057349496965522,2.1121679565806164,2.12370936445989,2.1076051970710314,2.0499888173655334
1.0036034848684516,1.7229006533984794,2.0408203134928256,2.0920802832296146,2.100863896838125,2.083238046598748,2.026608095818368
1.002718720540741,1.710753017606392,2.0229548304787763,2.070307182969692,2.0760755576317624,2.056685967979933,2.000732539261159
1.0018163444805015,1.6979529242629288,2.003825851288371,2.046962607407187,2.049493278578709,2.028128406455788,1.9725682603517893
1.000897052159161,1.6845264034083591,1.9835082141626024,2.0221634229582293,2.021270295229884,1.9977510722701075,1.942330513127784
0.999961573867081,1.6705005499854373,1.96207823658902,1.99602854846525,1.991563033644116,1.9657445825119195,1.910242032519031
0.9990106737023609,1.6559033562472578,1.939613172973684,1.9686780819785248,1.960529927029286,1.9323029507093032,1.876531133111401
0.9980451484352776,1.6407635476379117,1.916190688646636,1.9402324199487044,1.9283301656474352,1.8976219276435768,1.841429568439427
0.9970658262501793,1.6251104234846805,1.891888353837993,1.9108113762554668,1.895122393916409,1.8618972162732488,1.805170182041309
0.9960735653673486,1.6089737037044505,1.8667831617149984,1.8805333120510783,1.861063377733784,1.8253226002653435,1.7679844074227373
0.9950692525479892,1.592383382581021,1.8409510748303104,1.8495142900568624,1.8263066718607244,1.7880880380026585,1.7300996935387651
0.9940538014861984,1.5753695905147809,1.8144666043401223,1.8178672684771364,1.791001321303499,1.7503777812079548,1.6917369439241616
0.9930281510924206,1.5579624644842622,1.7874024261013963,1.7857013500213827,1.755290631742105,1.7123685791810506,1.6531080606564996
0.9919932636735976,1.5401920277943415,1.7598290372587675,1.753121100709406,1.7193110424529638,1.6742280265148788,1.6144136795551127
0.9909501230158204,1.5220880795203489,1.7318144562187952,1.7202259513088662,1.6831911311714305,1.6361131047728683,1.5758411715947587
0.9898997323759976,1.5036800938960784,1.7034239680338323,1.6871096916453368,1.647050774532648,1.598168958107571,1.5375629693235577
0.9888431123896037,1.484997129738929,1.674719916237818,1.653860064888247,1.6110004807554854,1.5605279304093114,1.499735258079926
0.9877812989022304,1.4660677498612125,1.6457615411577042,1.6205584655272185,1.5751409037602777,1.523308878528424,1.462497052012198
0.9867153407331524,1.4469199502851124,1.6166048637252872,1.587279741359476,1.5395625405421474,1.4866167635023726,1.4259696560174344
0.9856462973797048,1.427581098962824,1.5873026128947494,1.5540920966467542,1.5043456068579673,1.45054251041501,1.3902564980748824
0.9845752366716964,1.4080778836040353,1.5579041939642648,1.5210570908201273,1.4695600804824935,1.415163118098506,1.3554433029092159
0.9835032323855524,1.3884362681318496,1.5284556944450407,1.4882297248403409,1.4352658966922336,1.380541992708729,1.3215985679336901
0.9824313618282196,1.3686814572251915,1.4989999236303913,1.4556586056212286,1.4015132773333978,1.346729474343726,1.288774296031407
0.9813607034012308,1.348837868360843,1.469576481696748,1.4233861778011705,1.3683431728046656,1.3137635232220883,1.2570069366788577
0.980292334155533,1.3289291107403167,1.4402218540122649,1.3914490115782283,1.3357877954391872,1.2816705312492362,1.226318486743525
0.9792273273479228,1.3089779704749114,1.4109695263213846,1.359878135246594,1.3038712229335292,1.250466225730786,1.1967177044157895
0.9781667500100126,1.289006401404263,1.3818501165967103,1.3286994014118785,1.2726100514581833,1.220156634179231,1.1682013935676017
0.9771116605407368,1.2690355209379367,1.3528915195767368,1.2979338765280808,1.2420140796786123,1.1907390822174675,1.1407557207703558
0.9760631063333394,1.2490856103337873,1.3241190603151056,1.2675982443060216,1.2120870069297396,1.162203200180215,1.1143575327499335
0.975022121447728,1.2291761188589494,1.2955556534296644,1.237705214605175,1.1828271310348812,1.1345319178482691,1.088975647771469
0.973989724338844,1.2093256713170673,1.267221965132757,1.2082639305624836,1.1542280335926198,1.1077024305870085,1.0645721000043167
0.9729669156514904,1.1895520784670297,1.2391365755301906,1.179280367875698,1.126279242855571,1.0816871238218917,1.0411033210850018
0.9719546760916618,1.1698723499020327,1.2113161390762772,1.1507577212876183,1.098966866495548,1.0564544461396557,1.0185212477162853
0.9709539643840672,1.1503027090018834,1.183775541454695,1.1226967743823602,1.072274188536509,1.0319697242859989,0.996774348140879
0.9699657153249732,1.1308586096145348,1.1565280515096352,1.0950962497733665,1.046182226496226,1.0081959158932736,0.9758085636762682
0.9689908379390006,1.1115547541642836,1.129585467171003,1.067953137625305,1.0206702462947688,0.985094297913902,0.9555681642136394
0.9680302137478096,1.0924051129224444,1.102958254602506,1.0412630011989936,0.995716233764276,0.9626250904744182,0.9359965187146273
0.9670846951579668,1.0734229442118848,1.0766556800436795,1.015020258739932,0.9712973226337746,0.940748017226335,0.9170367833410699
0.9661551039744828,1.0546208153484604,1.0506859340248849,0.989218441553172,0.947390179687812,0.9194228042985269,0.8986325109985238
0.9652422300457468,1.0360106241507576,1.0250562478044667,0.9638504285279424,0.9239713484311988,0.8986096206987416,0.8807281868400256
0.9643468300446844,1.0176036208736488,0.9997730020157252,0.9389086577037744,0.901017553056027,0.8782694635075587,0.8632696947252584
0.963469626390128,0.9994104304425816,0.9748418276193936,0.914385315717214,0.8785059648278494,0.8583644915054349,0.8462047198309164
0.9626113063114058,0.9814410748828444,0.9502676993415904,0.8902725061496601,0.856414433213374,0.8388583110139479,0.8294830926205249
0.961772521058282,0.963704995852902,0.9260550218378208,0.8665623979163413,0.8347216841783462,0.8197162177461166,0.8130570792498552
0.9609538852573616,0.9462110772029,0.902207708867956,0.8432473549122682,0.813407488118524,0.8009053983853324,0.7968816232556003
0.9601559764151776,0.9289676674891932,0.8787292557953152,0.8203200481661299,0.7924527998604469,0.7823950954683181,0.7809145430793711
0.9593793345671676,0.911982602383576,0.8556228057407529,0.797773551760192,0.7718398731030256,0.7641567389624806,0.765116689648959
0.9586244620708748,0.8952632269221708,0.8328912097299587,0.7756014237574524,0.7515523515729564,0.7461640477133021,0.7494520678908593
0.95789182354073,0.8788164175438357,0.8105370811736544,0.7537977733432604,0.7315753390496296,0.7283931037101824,0.7338879257005049
0.9571818459209572,0.8626486038719877,0.7885628450164195,0.732357315345252,0.7118954502888599,0.7108224018909455,0.7183948135634824
0.956494918692249,0.84676579019697,0.7669707818819079,0.7112754132400626,0.6925008447385889,0.6934328779789508,0.7029466177051813
0.9558313942071172,0.8311735766187933,0.745763067532599,0.6905481116985092,0.673381244807263,0.6762079166326331,0.6875205693577193
0.9551915881480444,0.8158771798127242,0.7249418079507219,0.6701721596604884,0.6545279403142107,0.6591333419868328,0.6720972324727122
0.9545757801019368,0.80088145338174,0.7045090703342548,0.6501450248690099,0.6359337806247103,0.6421973924791171,0.6566604719760128
0.9539842142437176,0.7861909077628765,0.6844669102899857,0.6304649007336107,0.6175931558547321,0.6253906816869713,0.6411974044592078
