Values,Values_03_49_29,Values_04_02_31,Values_04_14_43,Values_04_27_40,Values_04_40_31
1.4837105680703788,1.6761517932696162,1.7376885747347033,1.8284300550167685,1.8842093870206524,1.9303650223833986
1.481198944302333,1.673426571897103,1.734886714161895,1.8254958818600369,1.8811893339782064,1.9272710948446343
1.481401687146443,1.673345768143793,1.734673481913228,1.8251238067444369,1.880724860432393,1.9267312301066553
1.483658537647666,1.6752780306194044,1.7364314447185871,1.8266997324879592,1.8822014095920852,1.9281298762242582
1.48830092630768,1.6795657188891162,1.7405073539616238,1.8305702343719776,1.8859644785126557,1.9318115392585624
1.4955904422818231,1.6864826064343268,1.7471805579337412,1.8370153228679955,1.892293358922014,1.9380547219086404
1.505860757904416,1.6963755669980891,1.756804599773059,1.846390044452716,1.901542757723862,1.9472135625745133
1.5194589386698414,1.7096061809572616,1.7697490596465262,1.8590664846164973,1.914084870921401,1.959659950429217
1.536728300548993,1.7265336683229946,1.7863826021857276,1.8754169318297853,1.9302926132482623,1.9757667989889678
1.557977859170361,1.7474843475317503,1.807042515334959,1.8957835228758555,1.9505093312253723,1.9958778071435166
1.5834548693277757,1.772724065106958,1.8320071472124744,1.9204507502896853,1.975021368998404,2.02028007045981
1.613317863828334,1.8024310129219112,1.8614686568089127,1.949618238847726,2.004030886935957,2.049176937473329
1.6476126889310925,1.8366714273167328,1.895508565214486,1.983376264595999,2.0376313972465723,2.082663568483667
1.686252559429129,1.8753791989170696,1.934077134398108,2.021685032705577,2.075787023967463,2.1207061972186607
1.729003359174787,1.918340628402404,1.976977809358671,2.0643589406887224,2.1183167052471488,2.1631263063266433
1.7754750906347945,1.9651852462949704,2.0238576455163484,2.1110567424194024,2.164884246151457,2.209590618809438
1.825120129044113,2.015383371342686,2.0742044025422293,2.1612782914985127,2.214994895785604,2.2596075747926654
1.877238614951736,2.0682507647534463,2.1273506712808627,2.214368232862677,2.267998816517715,2.312530659793192
1.9309909790162647,2.122960401696936,2.182485067267355,2.2695266844222592,2.323101490767129,2.3675686320170435
1.9854172398079504,2.1785610321691555,2.238670177849465,2.325826610992965,2.379380777052129,2.423802366980168
2.039462369021748,2.2340018601682856,2.2948666098045405,2.3822372602677206,2.4358100007267183,2.48020771638856
2.092006704126079,2.288162358259768,2.349962175830969,2.4376527297407544,2.491286170111417,2.535683488245732
2.141900105570904,2.339885953168145,2.4028049805496,2.490924462676266,2.544662143073916,2.5890833933805806
2.1879984049003496,2.388016167209302,2.452239019561174,2.5408963292931173,2.5947814303298227,2.639250666937545
2.2292003865928662,2.431433494947452,2.4971406031962675,2.586440649802395,2.6405140224687,2.6850537737770432
2.264484226325948,2.469091969063779,2.536454593014784,2.6264941902505834,2.6807922983124794,2.725422273783259
2.2929397746288616,2.5000518296156327,2.569226901463168,2.660090619084943,2.714643522027845,2.759379366449579
2.31380299391303,2.523514610719308,2.5946395951002645,2.68639578522574,2.741225295187797,2.7860774816303384
2.3264627174938,2.538830830551899,2.612018834115973,2.704716072785537,2.759834218308727,2.8048071650770225
2.3305459795588166,2.5455864331764624,2.6209217302379173,2.714585843363116,2.7699937224221074,2.815085180539124
2.325858560715245,2.543544866223658,2.62107931336277,2.715711337668707,2.771398503045287,2.816599287334439
2.317160059276972,2.537423564649916,2.6171738599053693,2.712748876241144,2.7686931807968,2.8139871761536854
2.308883469249338,2.531629498097676,2.613593429660524,2.7100728892456987,2.7662464451445063,2.8116142736198464
2.3007648313482973,2.52588621322994,2.610058688462474,2.7074022874655497,2.763777045121357,2.8091994470011983
2.292926712038878,2.5203020446036333,2.606673839350999,2.7048390549096264,2.7613866766360657,2.8068444090463767
2.2853510520042613,2.514844218993445,2.6034022588267187,2.702344973196526,2.759037184299846,2.8045111947236103
2.278049444912484,2.509508778504544,2.600235963191227,2.6999107678730665,2.7567195433150404,2.8021910299593786
2.271017264313848,2.504274855456352,2.5971500733516506,2.6975107061510712,2.754408501079293,2.799858988851334
2.264245852097388,2.499116872352777,2.594115024832192,2.695114811322985,2.752074780251359,2.7974861819061365
2.2577193003576186,2.494001360181821,2.591093435582048,2.692685760585418,2.7496819814871687,2.7950366580957446
2.251415515880637,2.488888040003296,2.58804121319932,2.6901800043325483,2.747187705615441,2.7924685304283146
2.2453062908616204,2.4837298999039352,2.5849076461838187,2.6875478608164247,2.744543654831729,2.7897340892586273
2.2393577889991696,2.478473671995725,2.5816358757269247,2.684733977549212,2.7416961032971843,2.7867802942454674
2.2335310609483665,2.473060322833984,2.578163358585144,2.6816777683261925,2.738586346362028,2.783549255458222
2.227782680720867,2.4674256480908068,2.5744224074463835,2.678313909157156,2.7351512109881724,2.779978786672525
2.222065463728235,2.4615009324821235,2.570340765694367,2.674572846593388,2.7313235794480644,2.7760029827262795
2.216329259905208,2.455213669651446,2.5658422070810047,2.6703813047774725,2.7270329101245228,2.7715528035141257
2.210521804892452,2.4484883274374685,2.56084714165444,2.665662767589972,2.722205727981075,2.766556634646267
2.204589614050344,2.441247147049526,2.5552732125637614,2.660337914630807,2.7167660580791737,2.7609407940048665
2.1984789032444745,2.4334109652691613,2.549035869263103,2.654324989716869,2.710635773685317,2.7546299497092117
2.192136520823285,2.424900050782421,2.5420489050807458,2.647540082063811,2.703734830043416,2.747547412371196
2.185510875856084,2.4156349479430896,2.534224949961939,2.639897302290005,2.695981354793168,2.7396152620390373
2.1785528487033976,2.405537323804676,2.525475912617073,2.631308838115648,2.687291566668928,2.7307542683291923
2.1712166711616114,2.3945308168829333,2.515713370113495,2.621684878062235,2.677579495573398,2.720883561085822
2.163460764660253,2.3825418886403886,2.5048489070284714,2.610933395630021,2.6667564795838974,2.709920008803083
2.155248526169999,2.3695006809022248,2.492794410499315,2.598959791393831,2.654730418153252,2.697777263387412
2.146549052501149,2.3553418841095617,2.479462331748922,2.585666396308904,2.641404766038184,2.6843644331342436
2.13733779445324,2.340005622288111,2.4647659288338266,2.570951846407198,2.6266772597337824,2.6695843516784956
2.127597132768767,2.3234383606827245,2.4486195093940184,2.55471034720712,2.610438377943647,2.653331419942006
2.117316868036045,2.3055938410405536,2.430938696049242,2.536830855838008,2.592569550511289,2.6354890117070777
2.106494616609481,2.286434047429468,2.411640740793639,2.5171962204421354,2.572941147054547,2.61592645255884
2.095136104342449,2.2659302022299888,2.3906449183271805,2.495682330251862,2.5514102981670503,2.594495607936285
2.083255349570876,2.244063787591189,2.367873031779324,2.472157346237517,2.527818629444033,2.5710271504975006
2.07087472648613,2.22082758233269,2.3432500677597887,2.446481101691513,2.5019900227068743,2.545326621665272
2.0580248999571924,2.1962266982388545,2.3167050410821144,2.418504784663408,2.4737285604321926,2.517170458827883
2.04474462317178,2.1702795932501644,2.288172072686173,2.388071039511676,2.442816858906001,2.486302229737273
2.031080390323184,2.1430190326166323,2.25759174686735,2.3550146520935624,2.409015052597862,2.4524294000235836
2.0170859381051365,2.1144929631049223,2.224912795237581,2.3191640104602107,2.3720607549430315,2.4152210579580125
2.0028215920806174,2.084765260338153,2.1900941538545524,2.2803435573067405,2.331670385411919,2.3743071299085647
1.988353457094766,2.053916305770562,2.1531074351882187,2.2383774672454666,2.2875423129681285,2.3292797341119504
1.973752454775081,2.0220433480643205,2.1139398461613688,2.1930947848835323,2.2393623117887054,2.279697428218308
1.9590932156993823,1.9892606040278653,2.07259756521726,2.144336240645789,2.18681184237755,2.22509318981525
1.9444528388425968,1.9556990569103363,2.0291095630051075,2.091962910968043,2.1295796417194115,2.1649870032666976
1.9299095362000376,1.9215059146691145,1.983531811016899,2.035866798326964,2.0673770083822465,2.0989038770148047
1.915541185747895,1.886843697605232,1.935951769536094,1.9759832664768964,1.999956979937148,2.026397942521064
1.9014238208256449,1.8518889331389168,1.8864929815050435,1.9123050731499045,1.927137301364536,1.9470829463567982
1.887630088293372,1.8168304451072768,1.83531952577973,1.844897499372936,1.848826664339749,1.8606689035496684
1.8742277111283128,1.781867235470781,1.7826400081534377,1.773913794878094,1.7650531660556683,1.7670039150425476
1.8612779932224908,1.7472059675485718,1.7287107010735503,1.6996098692104435,1.675993326356272,1.6661191830201352
1.8488344048346,1.7130580718764798,1.6738373953475476,1.6223568980155272,1.5819993800129784,1.5582741577117603
1.83694128632568,1.6796365086714615,1.6183755127773751,1.5426503347476568,1.4836220278014929,1.4439976598693107
1.8256327054521,1.6471522349283505,1.5627280600692044,1.461113775281207,1.3816255125778627,1.3241199568603075
1.814931499683528,1.615810439480656,1.507341090288026,1.3784962659460784,1.2769919177604212,1.199790388530839
1.804848529927564,1.585806625730416,1.4526964807435552,1.295662003798976,1.170912072573813,1.072475501015637
1.79538216593052,1.5573226384939745,1.3993020289070934,1.213571947824404,1.064761434068279,0.9439339314525335
1.7865180167960304,1.5305227472683025,1.3476790946517894,1.1332575958988875,0.9600607456530243,0.8161665044367424
1.7782289128700022,1.505549911421822,1.298348253322672,1.0557879980423863,0.8584229788085002,0.6913429281194026
1.7704751380427233,1.482522361294891,1.251813640372088,0.9822318553074454,0.7614897861516088,0.5717096516262354
1.7632049046646625,1.4615306309346738,1.208546834829186,0.9136171713844784,0.6708621225437437,0.45948624733778115
1.756355057070882,1.442635171598154,1.1689712212223544,0.8508912757356066,0.5880305487093638,0.35675949767621634
1.7498519844153957,1.4258646594467037,1.1334477731712338,0.7948840619102483,0.5143108467659498,0.2653847761791697
1.743612719313801,1.4112150862705113,1.1022631148355344,0.7462769801498751,0.4507899321714383,0.18690323136488496
1.7375461957870857,1.3986496899745513,1.075620549767404,0.7055797448756089,0.3982857836981374,0.1224809879732538
1.731554638218533,1.3880997442549294,1.0536345219929195,0.6731159634967944,0.3573234888997163,0.07287361847482059
1.7255350524311013,1.3794661873950465,1.0363287191695698,0.6490180801803688,0.3281278147115859,0.03841613797441484
1.7193807904509637,1.3726220316877715,1.0236377715965153,0.6332312668631882,0.3106312231470036,0.019036265523523076
1.712983161878194,1.367415460755783,1.0154122696891388,0.6255252673755335,0.3044951334004287,0.014286980077824064
1.7062330668323422,1.3636734945732911,1.0114266358675772,0.625512756398973,0.3091415503874643,0.02339353972153074
1.6990226279544212,1.3612060830558494,1.0113892563049132,0.6326725248911906,0.3237919107888158,0.045309999439309634
1.6912468016950395,1.359810479501874,1.0149542073527271,0.6463757317072942,0.3475100587361978,0.07878063283148481
1.682804951880765,1.3592757448212822,1.021733897674298,0.6659135348493762,0.379246551777884,0.12240230881202384
1.6736023711281116,1.3593872414287556,1.031311982172051,0.6905245960198331,0.4178819187360864,0.1746846188380261
1.6635517379043965,1.35993099034864,1.043255976693013,0.7194212007806814,0.4622669715258254,0.23410528678583764
1.652574498795076,1.3606977845295531,1.0571291009900876,0.7518130204013375,0.5112587641190549,0.29915907561383237
1.6406021667581543,1.361486973527022,1.07250098945783,0.78692783346548,0.5637512637754492,0.36839902297939564
1.627577526805231,1.3621098575980215,1.0889570239252742,0.8240288046454699,0.6187002341959982,0.4404693963350563
1.6134557406788317,1.362392651150012,1.1061061513623105,0.8624281692569379,0.6751422147259355,0.514130258872825
1.5982053417716475,1.3621789950715348,1.123587145095992,0.9014973845167398,0.7322078039558578,0.5882739746864826
1.581809110876659,1.3613320138636118,1.1410733467719931,0.9406739754137838,0.7891297119018315,0.6619343414137717
1.564264822514975,1.3597359262597024,1.1582759858230571,0.9794654223886456,0.8452462274423342,0.7342893069161711
1.545585850732595,1.357297227143099,1.174946213586641,1.0174505109517005,0.9000008564903625,0.8046583937642823
1.5258016225631656,1.3539454643507534,1.19087601198257,1.0542785944619044,0.9529389263715384,0.8724960210468552
1.5049579069928922,1.3496336369328046,1.205898144457357,1.0896672174140656,1.0037019328054075,0.9373818870183617
1.4831169273839124,1.3443382422902117,1.2198853129853156,1.1233985160037938,1.0520203409887632,0.9990094763864092
1.4603572860342198,1.33805899905322,1.2327486727423251,1.15531476411725,1.097705456421264,1.0571736053954193
1.4367736909485676,1.3308182712527887,1.2444358389098225,1.1853133743913309,1.1406408688817715,1.111757740026786
1.4124764769967404,1.3226602178392464,1.2549285007735107,1.213341602634708,1.1807738571458015,1.1627216388966204
1.3875909164178533,1.3136496903267063,1.264239739098976,1.2393911451641035,1.2181070326306151,1.2100896995556814
1.3622563170219355,1.303870900543318,1.2724111252935733,1.263492766299304,1.2526904040261169,1.2539402362360423
1.3366249103250036,1.2934258802387917,1.279509666052853,1.2857110495730115,1.2846139659403877,1.2943957947408218
1.310860536082455,1.2824327546103118,1.2856246454397244,1.3061393319793686,1.31400085391453,1.3316145178367318
1.2851371340805202,1.2710238525195794,1.2908644076028288,1.324894855563532,1.3410010651349489,1.365782510632053
1.2596370584233507,1.2593436771066058,1.2953531172486163,1.34211415386529,1.365785716785292,1.3971071164013231
1.2345492337284285,1.2475467614597635,1.2992275309958372,1.3579486807576715,1.3885417995039462,1.4258109945155726
1.2100671764475466,1.2357954348122109,1.3026338102639634,1.3725606844912464,1.4094673788790093,1.4521268886860896
1.186386907818212,1.2242575252818224,1.3057244048065249,1.38611932871868,1.428767200448703,1.476292981054124
1.1637047876094044,1.2131040254114624,1.308655034929984,1.3987970635662306,1.4466486607418811,1.498548741802217
1.1422152997774715,1.202506746713984,1.311581799495225,1.410766252317114,1.463318116384297,1.519131201707513
1.1221088223554745,1.1926359891580025,1.314658435778273,1.4221960621355367,1.478977513583755,1.5382715939488996
1.1035694143559514,1.1836582511463356,1.3180337560727802,1.433249629902747,1.49382133020408,1.5561923297456037
1.0867726522027994,1.1757340051477057,1.321849284535169,1.4440815162918514,1.508033831344216,1.5731042888536912
1.0718835472724666,1.1690155638216575,1.3262371162197018,1.4548354624640751,1.521786646352309,1.5892044198330082
1.0590545745904474,1.163645061259868,1.33131801853958,1.465642464117446,1.5352366802467672,1.6046736559098673
1.0484238406746873,1.1597525738184424,1.3371997934952538,1.4766191769962704,1.5485243754513978,1.6196751600129204
1.040113416029601,1.157454404838611,1.343975916860041,1.4878666663336724,1.5617723405429051,1.6343529171211735
1.034227854953187,1.156851557183053,1.3517244679755671,1.499469509998903,1.5750843613718255,1.6488306934977368
1.0308529222041067,1.1580284167532888,1.3605073607276486,1.5114952613130348,1.588544806520972,1.6632113808370883
1.030054542751098,1.1610516687783945,1.3703698824781865,1.5239942725500193,1.6022184337212848,1.677576739038134
1.0318779873558843,1.165969466474572,1.3813405430875467,1.5369998740728286,1.6161505967350538,1.6919875445235675
1.036347303170417,1.1728108685027876,1.393431230604365,1.550528896951655,1.6303678435992135,1.7064841421366803
1.0434649949102337,1.1815855574132357,1.406637663764857,1.5645825189645235,1.6448788873615996,1.721087388148898
1.053211958536027,1.1922838459580347,1.420940124284954,1.5791474053858114,1.6596759200017,1.7357999603898295
1.0655476657846137,1.2048769718934946,1.4363044443420383,1.594197107346408,1.6747362296753825,1.750607999657385
1.0804105943808775,1.219317674896622,1.452683217038871,1.609693672312219,1.6900240713995198,1.7654830351292385
1.0977188953914931,1.2355410418172743,1.470017190537894,1.6255894139646332,1.7054927324865337,1.7803841362673403
1.1173712860037224,1.2534655990838246,1.4882368005148647,1.6418287830808094,1.721086727123034,1.7952602254397256
1.1392481530955758,1.2729946241465535,1.5072637911805566,1.658350277478931,1.73674405007213,1.8100524798532152
1.1632128503677144,1.294017641858753,1.5270128728637595,1.6750883281860338,1.7523984180414238,1.8246967489131252
1.189113169598501,1.3164120671169304,1.5473933644251685,1.6919751010259911,1.7679814290944011,1.8391259141152763
1.216782964811025,1.3400449522821822,1.5683107717808369,1.7089421579242952,1.783424575655014,1.8532721230881508
1.2460439068478872,1.364774797141206,1.589668259540961,1.7259219302658964,1.7986610549816224,1.8670688372307371
1.2767073450515547,1.3904533805270411,1.611367980951489,1.7428489672509435,1.8136273320284888,1.8804526430547346
1.3085762524445304,1.4169275761252544,1.6333122414747576,1.7596609347817906,1.828264422720637,1.893364790139772
1.3414472309591818,1.4440411201650374,1.6554044827636396,1.776299354198973,1.8425188800130976,1.9057524326728172
1.375112553827883,1.4716363052076662,1.6775500856447063,1.7927100842707666,1.856343479775,1.9175695659189078
1.409362223124203,1.4995555815328534,1.6996570021311654,1.808843563287022,1.8696976175975408,1.9287776627095943
1.4439860215485325,1.5276430550624684,1.721636236570722,1.824654840021459,1.882547440215706,1.9393460272917382
1.4787755387611137,1.555745877714274,1.743402204034257,1.8401034319304768,1.894865745636339,1.949251893972914
1.5135261537732296,1.5837155319769496,1.7648729993937549,1.8551530556658824,1.906631693761492,1.9584803054808484
1.54803895600526,1.6114090158875998,1.7859706128779698,1.869771278435289,1.9178303739913116,1.9670238106186786
1.5821225885281007,1.6386899371872417,1.806621127150721,1.8839291388421424,1.9284522779247624,1.9748820226864878
1.6155949976622728,1.6654295261213992,1.8267549273022985,1.897600782713584,1.9384927239976404,1.982061079498031
1.6482850735003851,1.6915075752283362,1.846306948986138,1.9107631534391547,1.947951277034204,1.9885730430548851
1.6800341660593383,1.7168133117645716,1.8652169818547712,1.9233957680297755,1.9568311996935797,1.9944352725397694
1.71069746172183,1.741246204543946,1.8834300361617025,1.9354806001303144,1.9651389652024611,1.9996697987818433
1.7401452044854702,1.7647167023826071,1.9008967706584885,1.9470020803111447,1.9728838521459149,2.004302722220132
1.768263746433203,1.787146896563535,1.9175739704860293,1.9579472128808564,1.9800776330073024,2.008363650087657
1.7949564119145536,1.8084710952609664,1.933425055319132,1.9683057979213388,1.986734359135352,2.0118851823935158
1.820144160343839,1.828636294155365,1.9484205911547887,1.9780707379021043,1.992870236360485,2.0149024505656734
1.843766033425896,1.8476025248907988,1.9625387742666285,1.987238400622109,1.998503578002471,2.017452707512239
1.8657793741479487,1.865343061850702,1.9757658532594728,1.9958090047729449,2.0036548158657976,2.0195749635005216
1.8861598071238883,1.8818444681027744,1.9880964549543825,2.003786991379409,2.0083465452891094,2.021309658734018
1.9049009729040525,1.897106463327272,1.99953378197126,2.0111813438652946,2.012603577595877,2.0226983609142994
1.922014012670448,1.9111416000151784,2.010089654159848,2.0180058214729777,2.0164529724988185,2.0237834744765215
1.9375268042754616,1.923974739031808,2.0197843721537705,2.0242790750382467,2.019924024144562,2.024607947643482
1.9514829557380244,1.93564232152638,2.028646388880213,2.0300246203699555,2.0230481774625173,2.02521496399905
1.963940567926298,1.9461914408151368,2.036711783387066,2.035270652282404,2.02585885609826,2.025647606932699
1.9749707840163395,1.95567872491088,2.0440235403471307,2.040049691160583,2.0283911891668915,2.025948487994242
1.9846561491834664,1.964169047443601,2.050630647565783,2.0443980632621503,2.030681630977802,2.0261593337999795
1.9930888095880144,1.971734091435953,2.0565870322689466,2.048355225204832,2.0327674753036598,2.0263205304366205
2.0003685847944053,1.9784507964233464,2.0619503644595087,2.051962951727764,2.0346862732227904,2.0264706290528705
2.0066009520517607,1.9843997243934888,2.066780761804308,2.055264413336229,2.0364751705400232,2.026645821147041
2.011894984137575,1.989663383798036,2.0711394351380314,2.0583031765150155,2.038170186908954,2.026879396661807
2.016361284530744,1.994324553127872,2.075087316451328,2.061122163430424,2.0398054635550134,2.027201201925475
2.020109964405429,1.9984646462742663,2.078683712164964,2.063762610345638,2.0414125097323925,2.027637117496434
2.023248705243442,2.002162160985671,2.081985023538825,2.066263064246612,2.0430194795165377,2.0282085777731957
2.025880948745225,2.0054912492634016,2.08504357333629,2.068658455489929,2.0446505101944785,2.0289321546739236
2.028104252232146,2.008520444601801,2.0879065735292093,2.070979280793779,2.046325151417223,2.0298192266927773
2.030008842998748,2.011311575773068,2.090615263146141,2.0732509258625407,2.0480579106015178,2.030875752260871
2.031676399265369,2.013918890623833,2.09320423865351,2.075493150701325,2.0498579350864774,2.0321021627383917
2.0331790787251767,2.016388406340991,2.09570099183512,2.077719753587715,2.051728845572613,2.0334933857547823
2.0345788084266285,2.018757495190981,2.0981256623714555,2.0799384221294464,2.0536687287815383,2.0350390043082895
2.035926842164714,2.0210547071460345,2.1004910045764107,2.0821507722421435,2.055670290463141,2.0367235513736808
2.03726358395199,2.02329982339602,2.1028025603507365,2.084352568587862,2.057721163208523,2.03852693408451
2.0386186687862784,2.025504127801844,2.105059023672633,2.0865341133578723,2.0598043573513216,2.040424976192868
2.0400112850813805,2.02767087713246,2.1072527761069093,2.088680784521225,2.061898837835749,2.042390062746924
2.0414507170163905,2.0297959456617503,2.109370568074666,2.090773700002587,2.0639802055245493,2.044391867004938
2.0429370798760824,2.031868615545195,2.1113943171135774,2.0927904808253883,2.066021458159751,2.0463981366875794
2.044462217352168,2.033872481455857,2.113301992136352,2.094706084121892,2.067993804151333,2.048375514856452
2.0460107268490364,2.0357864362811675,2.115068551760735,2.0964936760573325,2.0698675015539023,2.0502903700169224
2.047561077140549,2.037585704256615,2.116666905083186,2.098125515079094,2.0716126949474503,2.052109610444491
2.049086782251898,2.039242888674224,2.118068864685918,2.0995738173590905,2.073200224348155,2.0538014591265137
2.050557596148658,2.040729003142552,2.1192460640586925,2.1008115786953114,2.0746023825922646,2.055336167962247
2.051940694608004,2.042014458145213,2.1201708148026905,2.101813330293204,2.075793600682008,2.056686652807624
2.0532018134023566,2.043069978169821,2.120816882772394,2.102555809564356,2.076751044167151,2.0578290344066352
2.0543063154804715,2.043867428767414,2.1211601664975985,2.103018531156968,2.0774551075620105,2.0587430740288344
2.055220164013001,2.044380537356776,2.121179265623946,2.1031842476864946,2.07788979788749,2.059412496561133
2.055910782781972,2.044585496209243,2.1208559315233333,2.103039293879638,2.0780430024995105,2.0598251977049022
2.056347790246612,2.04446144065997,2.1201753965012315,2.1025738119364767,2.077906640280558,2.059973335672193
2.0565035985179208,2.043990800015492,2.1191265820181835,2.101781859714924,2.077476698894837,2.059853311225716
2.0563538732449067,2.0431595227286508,2.1177021899408226,2.100661406751573,2.0767531640470387,2.0594656429756264
2.0558778548955887,2.0419571810705133,2.115898683952522,2.099214226069941,2.0757398494586257,2.0588147474527116
2.0550585459719506,2.0403769636580367,2.1137161708313323,2.0974456921430886,2.074444138538176,2.057908635577277
2.053882772219996,2.0384155667343142,2.1111581933097283,2.0953644972419343,2.0728766504429648,2.056758538705905
2.0523411288090934,2.036072997021017,2.108231447659439,2.0929822997066925,2.0710508444004976,2.0553784784567686
2.050427824709375,2.033352300257801,2.104945440008188,2.090313318436861,2.0689825767893093,2.053784794996476
2.0481404400786967,2.030259230238363,2.1013120957257585,2.0873738881336106,2.066689625594451,2.051995648443241
2.045479612389823,2.026801873282541,2.0973453360577503,2.084181989584178,2.0641911964882635,2.0500305075357375
2.042448667323748,2.022990242710223,2.093060635599445,2.080756768607403,2.061507423996016,2.0479096387891453
2.039053210180364,2.018835857070344,2.0884745732482184,2.077118056234835,2.0586588800379766,2.04565360805872
2.0353006927902,2.01435131471033,2.0836043880272763,2.0732859013537523,2.055666100664613,2.04328280482801
2.0311999697310754,2.009549875826717,2.078467549704176,2.0692801254505646,2.052549140083357,2.040816997698147
2.026760856157319,2.004445061506545,2.073081352513287,2.0651199073418707,2.049327159191347,2.038274927555922
2.0219936978258946,1.9990502775251624,2.0674625385935665,2.060823403927802,2.0460180538428614,2.0356739428076764
2.0169089620473706,1.9933784688940075,2.061626956045071,2.056407411123604,2.042638126071731,2.033029678964744
2.011516856381661,1.9874418094126591,2.0555892548402235,2.051887067276588,2.039201799517652,2.0303557828161023
2.0058269800200224,1.981251428840875,2.049362622259141,2.047275599623137,2.035721378442123,2.0276636794983953
1.999848011004704,1.9748171788041176,2.042958558081522,2.042584112721736,2.032206848006362,2.02496237901557
1.9935874307942296,1.968147437230814,2.036386688508761,2.037821416369834,2.0286657119814664,2.022258317233047
1.987051286221292,1.961248950003592,2.029654616719942,2.03299388929464,2.02510286279347,2.0195552250981508
1.9802439876404327,1.9541267076111344,2.0227678071063084,2.0281053739314583,2.02152047780688,2.0168540188540947
1.9731681410360136,1.946783853910484,2.015729499584374,2.023157096879465,2.017917935033551,2.0141527033329267
1.9658244110624885,1.9392216236487072,2.008540649956984,2.018147609159521,2.014291741026743,2.011446280040702
1.9582114114092084,1.931439305130227,2.0011998920660545,2.013072740189068,2.0106354635817323,2.008726651685553
1.9503256185082227,1.92343422433598,1.993703517450856,2.007925559430351,2.006939662010777,2.005982515043296
1.9421613044118005,1.9152017468747105,1.9860454683671915,2.0026963399392126,2.003191808172783,2.003199234590104
1.9337104846361584,1.9067352943540268,1.978217340331503,1.9973725185417657,1.999376192119171,2.0003586901642345
1.9249628768678508,1.8980263720680808,1.9702083907918824,1.9919386480611323,1.995473807137449,1.9974390930257642
1.9159058666377,1.8890646052891635,1.9620055510995988,1.9863763379118304,1.99146221014628,1.9944147660883558
1.906524476355936,1.87983778189574,1.953593439620118,1.9806641804478848,1.98731535480248,1.9912558857949647
1.8968013344546648,1.87033189955458,1.944954374591576,1.974777661694589,1.983003396338409,1.987928185134221
1.8867166417795007,1.860531216180508,1.9360683861832244,1.9686890565145327,1.9784924690655308,1.9843926196764778
1.8762481328059195,1.850418302919071,1.926913228131374,1.9623673098446632,1.9737444396953117,1.9806050013003385
1.8653710297189048,1.8399740994250264,1.917464390324955,1.955777907420058,1.968716642136296,1.9765156075366974
1.854057987893129,1.82917797174574,1.9076951147784245,1.9488827413641543,1.9633616023072251,1.9720687782320703
1.8422790318495743,1.81800777366088,1.897576418558123,1.941639978187185,1.957626764746497,1.9672025156076207
1.8300014813613747,1.806439912885607,1.887077128416281,1.9340039390945647,1.951454236442784,1.9618481087877577
1.817189868050189,1.79444942411121,1.876163933114364,1.925925005044696,1.944780567345225,1.955929809520298
1.8038058435808075,1.7820100514390935,1.864801460662,1.917349561676928,1.9375365913994376,1.9493645920716616
1.7898080814448785,1.7690943433502633,1.8529523889109427,1.9082200019781392,1.9296473565981989,1.9420620370365274
1.7751521753509671,1.7556737639316402,1.84057759906223,1.8984748072557227,1.921032177263951,1.933924385825685
